帖子id,post_category,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,exclude_reason
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1701000000000103d3fc,69dac8d7000000000c0319f8,5fc39999000000000101c953,@杏仁巧克力日记,2026.04.12,浙江,0.0,,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db17a5000000000202ba49,,5b7549b08bbbef00013c6796,@其乐融融好运连连财源滚滚,2026.04.12,北京,0.0,0.0,13,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db17c7000000003501a6e7,,56232a7a9eb5780343b1564b,@Flenary @ok小钟钟_ ？,2026.04.12,四川,0.0,1.0,18,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db17cf000000000103c4ba,,6029100b000000000101e341,@像牡丹花瓣的饺子,2026.04.12,北京,0.0,0.0,9,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db17ed0000000015007919,69dac8d7000000000c0319f8,5587d6e23397db5d36e1cac0,@垚垚,2026.04.12,辽宁,0.0,,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db17f60000000035021e50,69dac8d7000000000c0319f8,5f6d8c710000000001008a8a,@旺旺金柴,2026.04.12,河南,0.0,,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db17f90000000035012e7d,69dac8d7000000000c0319f8,5f6d8c710000000001008a8a,@好好大王,2026.04.12,河南,0.0,,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1800000000001400b594,69dac8d7000000000c0319f8,5c2a027f0000000007013cc9,@蝴蝶眨几次眼睛,2026.04.12,北京,0.0,,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1820000000003500d261,,60c9cd38000000002002e3d5,@小包弟,2026.04.12,浙江,0.0,0.0,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db182c0000000015000b84,69dac8d7000000000c0319f8,5b04286b4eacab1f745bd7f2,@Zimomo,2026.04.12,北京,0.0,,7,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db187d000000000103e8b2,69dac8d7000000000c0319f8,6043a2e3000000000100bf3a,@大紅薯60C506BF,2026.04.12,广东,0.0,,12,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1882000000000103e9ec,,5e527c82000000000100b124,@落安,2026.04.12,北京,0.0,0.0,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db18c7000000001500953b,,638a6ce6000000001f0176ed,@菲菲大王,2026.04.12,中国澳门,0.0,0.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db18cb000000001400a47c,,5ac252d111be105ac6fbb4c7,@冻柠茶唔该（学日语版）,2026.04.12,北京,0.0,0.0,12,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db192b00000000160152b4,69db006a000000000d03da70,61f8a0b000000000100093f9,。,2026.04.12,辽宁,0.0,,1,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db193200000000150007d5,,5bd293474b92950001153f53,@吧啦吧啦小魔仙 @�,2026.04.12,北京,0.0,1.0,11,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db19350000000035011f8f,,5ccc424000000000160267ba,@大不了再换个号 @筠 @CySFanyA_ @fafa独角兽,2026.04.12,上海,1.0,0.0,31,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db19ff00000000150038df,69dac8d7000000000c0319f8,64c630da000000000b00b7e3,@柒月柚子露,2026.04.12,北京,0.0,,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1a47000000000d03f2e4,69dac8d7000000000c0319f8,60239b54000000000101da22,@猫不服,2026.04.12,广东,0.0,,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1a61000000001500b1d0,,5865bcda7fc5b84c7f877aaa,@美元不吃饼,2026.04.12,山东,0.0,0.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1a8d00000000160160a2,,60e87bfb0000000001003298,@福棘,2026.04.12,北京,0.0,0.0,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1a8d000000003501f16a,,66d03d38000000000b0331e5,@拙劣的马奎,2026.04.12,福建,1.0,0.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1acb000000003501a80c,,604ef9550000000001000959,@dT-Tb @胡桃鸭子,2026.04.12,山东,2.0,0.0,12,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1b34000000003501cbdf,,5f6227ba0000000001007179,@訁丨,2026.04.12,浙江,0.0,1.0,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1bb50000000002036f21,,649bb819000000000b015b51,@NMW�（科莫全肯定sam发快拍版,2026.04.12,内蒙古,0.0,0.0,18,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1c11000000003501f1ff,,5c72aabb000000001100de28,@天狗,2026.04.12,北京,0.0,2.0,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1c770000000015000f2a,69dac8d7000000000c0319f8,5a55dd1311be10226adeab53,@易碎玻璃小狗,2026.04.12,浙江,1.0,,7,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1cbd0000000001005c58,,610d13c9000000000101e517,@momo,2026.04.12,北京,1.0,0.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1d97000000003501a29b,69dac8d7000000000c0319f8,65964ca7000000001f03b9ec,@再见_草莓甜甜圈� @吃点小渔 @呆呆蛋黄�,2026.04.12,广东,0.0,,23,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1de3000000000203711e,,6201d76f0000000021028247,@Loiss,2026.04.12,北京,0.0,1.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1de600000000020371bb,,5a07a4784eacab0f29c3b2af,@Nemo,2026.04.12,广东,0.0,0.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1df100000000010061cb,,5d7a4b4f000000000100b8aa,@豆橛烧排,2026.04.12,安徽,1.0,0.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1dfd000000000d03d39a,,6312058f000000001200f0ac,@中原红豆饼,2026.04.12,四川,0.0,1.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1e1200000000150032a3,,604439ab000000000100b82b,@hoo233,2026.04.12,浙江,0.0,1.0,7,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1e7f000000000d034cf4,,5c5568d7000000001203ef68,@yty,2026.04.12,北京,1.0,0.0,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1eb700000000350264db,,659518180000000022001a33,@谢谢夸奖不用了,2026.04.12,北京,0.0,1.0,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1efb000000003502209f,,5ab7c1e6db2e600b6147be0d,@Tony,2026.04.12,江苏,0.0,0.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1fb9000000001500af96,69dac8d7000000000c0319f8,5ae1e6a511be106e54fc4391,@土豆土豆狗狗泥,2026.04.12,河北,0.0,,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1fb90000000035028e1b,,62efe6ee000000001e01c5ce,@WMeli,2026.04.12,广东,0.0,0.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1fe8000000003501250e,69dac8d7000000000c0319f8,64d99e7a0000000001010b83,@Bob,2026.04.12,天津,0.0,,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db200000000000010056a8,69dac8d7000000000c0319f8,58381ba96a6a6904520baf58,@椰园子,2026.04.12,广东,0.0,,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db20bf00000000150041d3,,5d1425a8000000001601361b,@炸呀么炸元宵 @ABCDEFG,2026.04.12,广东,1.0,0.0,16,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db20f9000000000c0334f7,69db07d900000000020368d2,6236d6db000000001000b01c,@森森森森森森森森森森森森森森森森森森森森森森森森 @小红薯69C072AD,2026.04.12,湖北,1.0,,38,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2182000000003500a796,69dac8d7000000000c0319f8,5aa35e094eacab11b5784083,@Rain9bq,2026.04.12,北京,0.0,,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db21e2000000001601464a,69dac8d7000000000c0319f8,5ab31d52e8ac2b5d7ee1c5cc,@oioi.,2026.04.12,湖北,0.0,,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db221200000000020295fc,,5f22c0d70000000001009314,@Saoirse,2026.04.12,北京,0.0,0.0,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db22410000000016015c52,69dac8d7000000000c0319f8,54812e90d6e4a9617b303eec,@橘子不橘吖 @咖啡不加糖,2026.04.12,上海,0.0,,13,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db225c0000000035014afa,,5daea5090000000001001456,@2K,2026.04.12,浙江,0.0,0.0,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db22860000000035028ca6,,5a9e3cfd11be101ecdfaae00,@芋泥奶茶藻,2026.04.12,北京,0.0,1.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db22e20000000035030f6c,69dac8d7000000000c0319f8,5d282c5200000000120160d9,@Lawrence✨,2026.04.12,澳大利亚,1.0,,10,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db22f70000000035009e90,,5954b6ed82ec3975d3ffbba6,@vvper,2026.04.12,湖南,0.0,0.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db23140000000035012eea,,6533a7b4000000000600799f,@à_,2026.04.12,北京,1.0,0.0,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2316000000003502a967,69dac8d7000000000c0319f8,5d20607b000000001002fb85,@豆豆�（想念MDHRB版）,2026.04.12,黑龙江,1.0,,14,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db23230000000035019b7f,69dac8d7000000000c0319f8,5b1bab4cf7e8b907b0186c54,@rob @AAA菲罗斯剑贩子 @保罗厄崔迪�,2026.04.12,四川,0.0,,23,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db238b0000000015003409,,65baeda2000000000e027268,@zz2,2026.04.12,湖南,0.0,0.0,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db23a0000000001400a334,69dac8d7000000000c0319f8,5f2e6fd300000000010083d2,@Ronronner�,2026.04.12,美国,0.0,,11,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db23bb0000000001006c5d,69dafc3a0000000035010a34,589fd1725e87e73977588201,@知知知知吱 @拥抱太阳女神. @小羊很无奈 @胖薇超能吃 @粗枝大烨 @-_-,2026.04.12,浙江,0.0,,40,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db23c3000000003500814a,69dac8d7000000000c0319f8,5d325d370000000011010246,@小梨花Korika @圈圈游 @陆麟吾妖 @Magdalene @SHI银河 @ねじまきネコ,2026.04.12,日本,0.0,,47,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db23ca000000000d0347a9,69dac8d7000000000c0319f8,628b038b00000000150168e1,@春叙渡（绝不内耗版）,2026.04.12,上海,0.0,,11,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2458000000003502e0f5,,5e3ad239000000000100bd33,@纯情小饼火辣辣,2026.04.12,湖南,0.0,0.0,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2485000000003502e883,69dac8d7000000000c0319f8,5a75a8cb4eacab2e69b3f50e,@知名不具,2026.04.12,山东,0.0,,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2570000000003501578d,69daf56d000000001601419c,5b0b70d711be1066492a845e,@鸥鸥今天开心吗,2026.04.12,北京,0.0,,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db25720000000001005081,69dafe15000000000d03e54c,614b4340000000000201aa8e,@撒糖MOP四百万年,2026.04.12,北京,0.0,,10,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db25ec000000003502631e,,636dae50000000001f019232,@西红柿育种研究员,2026.04.12,北京,0.0,1.0,9,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2621000000003501a169,,62ce84fa000000000e00da80,@五月七,2026.04.12,广东,0.0,0.0,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2644000000003502f645,69dac8d7000000000c0319f8,60fbdc9000000000010038d8,@芣,2026.04.12,天津,0.0,,2,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db265f00000000150047a1,69dac8d7000000000c0319f8,593b10c15e87e76479242eab,@热乎乎的饺子,2026.04.12,江苏,0.0,,7,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db265f0000000035017dff,69dac8d7000000000c0319f8,5a9fdc4a11be105e8e12778c,@kukuuu,2026.04.12,安徽,0.0,,7,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db26a3000000000d03793d,,5f26cc43000000000100a205,@哒哒哒哒哒,2026.04.12,贵州,1.0,0.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db26ba0000000035010d00,69dac8d7000000000c0319f8,5d2a941500000000100278ef,@放牛的细娃（重生版）,2026.04.12,河北,0.0,,11,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db26e700000000150000fa,,5e5ba0670000000001003e13,@7月的翼,2026.04.12,安徽,1.0,0.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2708000000000d03f493,,566a637403eb846c9a5553aa,@李玛姬,2026.04.12,湖南,0.0,0.0,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db275b0000000001004647,,5cd78c360000000011019ce1,@7788,2026.04.12,北京,0.0,1.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db286700000000160151c0,,5cb699c800000000160255e4,@皮皮吉吉嘎嘎,2026.04.12,江苏,0.0,1.0,7,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db296f0000000035033562,,57fd19dd5e87e76bf809cab3,@亚洲一个比,2026.04.12,天津,0.0,1.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db297c00000000350337f4,69dac8d7000000000c0319f8,5d35cbd9000000001002445a,@犯困小狗,2026.04.12,山东,1.0,,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2a1b0000000035026320,,5c90ef53000000001103b91c,@老阿姨啊啊啊,2026.04.12,北京,1.0,0.0,7,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2a3b000000000d034d3a,,5bc99f63bce0ef0001b75c6f,@momo,2026.04.12,浙江,0.0,0.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2ac3000000003503379c,69dac8d7000000000c0319f8,6098a4d70000000001001247,@土豆教教主,2026.04.12,河北,0.0,,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2add000000000d0378a5,69dac8d7000000000c0319f8,5e395811000000000100294d,@wowo,2026.04.12,北京,1.0,,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2aee000000000103f1e8,69dac8d7000000000c0319f8,593897a66a6a6932d77f0abb,@花花,2026.04.12,北京,0.0,,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2b92000000000c03088a,,5974490a50c4b405cdbb8f8c,@思思与觉,2026.04.12,北京,0.0,1.0,5,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2ba8000000003501203d,69daf56d000000001601419c,6013dab40000000001009a4c,@Xinyu� @辰钰（多见两次版） @听梦☁祭心 @A布A @canatsi,2026.04.12,山东,0.0,,39,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2bae000000003500ed89,69daf56d000000001601419c,6013dab40000000001009a4c,@Xinyu� @辰钰（多见两次版） @听梦☁祭心 @A布A @canatsi,2026.04.12,山东,0.0,,39,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2be0000000001400883b,,5f5b92750000000001002965,@tracer,2026.04.12,北京,0.0,0.0,7,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2c4f000000000c03364e,69dac8d7000000000c0319f8,5ca8ce170000000011011544,@绿加蓝,2026.04.12,广东,1.0,,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2c9c000000000d036237,,60f173d80000000001004dfd,@煊坤,2026.04.12,上海,0.0,1.0,3,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2cd90000000035009acc,,61d9593c0000000021025986,@啊呜�,2026.04.12,北京,0.0,1.0,4,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2d10000000000202a8db,,5ba552567f0f560001edab18,@小安吉zz,2026.04.12,广东,0.0,0.0,6,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2d38000000000d03f577,,58aac08b7fc5b847ea9f63d9,@MM别怕有大叔,2026.04.12,广东,0.0,0.0,8,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2d9a00000000020288fb,,5ed9edd00000000001002ca2,@鱼子酱的罐儿,2026.04.12,北京,0.0,0.0,7,only_at_mentions
