comment_id,帖子id,post_category,robot_status,human_role,content,topic_raw,topic_assigned,topic_reduced
69e464cb000000001401e415,69e44278000000001a0217bb,强势|被超越者,强势,被超越者,您是语言的艺术,-1,-1,-1
69e4cd5d000000001401cc0e,69e4551e000000001f005895,强势|被超越者,强势,被超越者,宇树机器人没有针对散热进行优化，过热出现问题了,-1,-1,-1
69e4d3e9000000001401b82f,69e4551e000000001f005895,强势|被超越者,强势,被超越者,去瞅热闹鼓掌了，去跳舞了，去耍功夫了[doge],-1,-1,-1
69e4ef34000000001401bc10,69e4551e000000001f005895,强势|被超越者,强势,被超越者,给观众飞吻呢[笑哭R],-1,-1,-1
69e595aa0000000014019814,69e4551e000000001f005895,强势|被超越者,强势,被超越者,它混娱乐圈的，到处饭撒[doge],-1,-1,-1
69e5972d000000001401d42f,69e4551e000000001f005895,强势|被超越者,强势,被超越者,偶像包袱非常重、一直给粉丝跳舞打招呼、走都走了，粉丝说了句再来个，回来又开始跳了[捂脸R],-1,-1,-1
69e59923000000001401a810,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈 又是一条神评论[棒R][捂脸R],-1,-1,-1
69e5a47b000000001401d83e,69e4551e000000001f005895,强势|被超越者,强势,被超越者,他家营销第一还会控评[doge],-1,-1,-1
69e5a5a4000000001401c016,69e4551e000000001f005895,强势|被超越者,强势,被超越者,太自主了，没忍住和观众跳舞[捂脸R]忘正事了,-1,-1,-1
69e5ace40000000014018c09,69e4551e000000001f005895,强势|被超越者,强势,被超越者,宇树那个应该没做马拉松的特化（比如高速运动和下肢电机优化），纯是过来整活的[doge],39,39,2
69e5b9d8000000001401e02c,69e4551e000000001f005895,强势|被超越者,强势,被超越者,长得像老头但是跑很快,0,0,0
69e5d212000000001401d435,69e4551e000000001f005895,强势|被超越者,强势,被超越者,总结：显眼包的一天[doge],-1,-1,-1
69e5d3f9000000001401980b,69e4551e000000001f005895,强势|被超越者,强势,被超越者,厂家中成绩是第二，中途摔了三次没坏[笑哭R]，不过小组成绩前三都是荣耀的。,29,29,2
69e610bc000000001401bc07,69e4551e000000001f005895,强势|被超越者,强势,被超越者,宇树已经不需要用跑来证明了吧,39,39,2
69e61d02000000001401e00c,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈，它的特长不是跑步,0,0,0
69e6af05000000001401bc0c,69e4551e000000001f005895,强势|被超越者,强势,被超越者,最后没电坐上了救护车哈哈哈哈哈哈哈哈哈哈哈哈！！,13,13,1
69e6c70b000000002b02a256,69e4551e000000001f005895,强势|被超越者,强势,被超越者,提供情绪价值去了,-1,-1,-1
69e6c92b000000001401c408,69e4551e000000001f005895,强势|被超越者,强势,被超越者,它是机器人圈的紫微星 来当爱豆的[doge][doge],8,8,0
69e6c9aa000000001401c01f,69e4551e000000001f005895,强势|被超越者,强势,被超越者,宇树H1第二名，还有很多其他版本的该溜子,39,39,2
69e6ef75000000001401c82f,69e4551e000000001f005895,强势|被超越者,强势,被超越者,艺术生型机器人，表演的很到位,-1,-1,-1
69e73036000000001401a422,69e4551e000000001f005895,强势|被超越者,强势,被超越者,大概第七,-1,-1,-1
69e7aa580000000014018c12,69e4551e000000001f005895,强势|被超越者,强势,被超越者,表演型机格[doge],4,4,0
69e999900000000014019804,69e4551e000000001f005895,强势|被超越者,强势,被超越者,人家是混娱乐圈的,-1,-1,-1
69e4bfc60000000014019c28,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈 评论区都是神人[笑哭R]服你们了,9,9,1
69e4bff2000000001401942f,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈 评论区都是神人[笑哭R]你这,-1,-1,-1
69e4c0400000000014019030,69e4551e000000001f005895,强势|被超越者,强势,被超越者,[棒R][棒R][棒R]这速度 程序员跟不上,10,10,0
69e4ae00000000001401cc11,69e4551e000000001f005895,强势|被超越者,强势,被超越者,2小时后，碳基生物：你们硅基生物续航这块还得练,-1,-1,-1
69e4bce2000000001401a40d,69e4551e000000001f005895,强势|被超越者,强势,被超越者,碳基生物耗能少啊,2,2,1
69e4bcf50000000014019416,69e4551e000000001f005895,强势|被超越者,强势,被超越者,同样能量下试试,17,17,1
69e5e7ea0000000014018c18,69e4551e000000001f005895,强势|被超越者,强势,被超越者,不止，还便宜[黄金薯R],15,15,1
69e5f0ca0000000014018809,69e4551e000000001f005895,强势|被超越者,强势,被超越者,两年后：哟，这不续航哥嘛～[飞吻R],17,17,1
69e4c0aa000000001401ac07,69e4551e000000001f005895,强势|被超越者,强势,被超越者,不确定 好像是008闪电,-1,-1,-1
69e48661000000001401c030,69e4551e000000001f005895,强势|被超越者,强势,被超越者,它冲线的时候48分多  还是摔了一次的[笑哭R],16,16,1
69e486e2000000001401a003,69e4551e000000001f005895,强势|被超越者,强势,被超越者,太疯狂了[捂脸R][捂脸R][捂脸R]48分钟我还在10公里处,0,0,0
69e48a13000000001401940a,69e4551e000000001f005895,强势|被超越者,强势,被超越者,它真的超级快[捂脸R]快到有点反应不过来,0,0,0
69e4a387000000001401e405,69e4551e000000001f005895,强势|被超越者,强势,被超越者,均速每秒好像6米多,0,0,0
69e4a4c6000000001401dc17,69e4551e000000001f005895,强势|被超越者,强势,被超越者,不是的，这个是自主的，前三都是这个外形自主的，用时最快的是50分多，摔了一下48分多的那个是这个外形遥控的，遥控的需要1.2倍加权算最终成绩,1,1,0
69e4c8740000000014019000,69e4551e000000001f005895,强势|被超越者,强势,被超越者,三个50分的是自主的...遥控的48分要乘1.2,1,1,0
69e568f8000000001401d410,69e4551e000000001f005895,强势|被超越者,强势,被超越者,关键他一直都是这个速度[笑哭R],0,0,0
69e484c2000000001401d41b,69e4551e000000001f005895,强势|被超越者,强势,被超越者,不怕被拖在地上[派对R][偷笑R],-1,-1,-1
69e485ae0000000014019c12,69e4551e000000001f005895,强势|被超越者,强势,被超越者,养条狗，狗也可以陪跑[doge],-1,-1,-1
69e48736000000001401b00c,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈 能把狗狗溜服气[笑哭R],-1,-1,-1
69e48d2f000000001401c439,69e4551e000000001f005895,强势|被超越者,强势,被超越者,它走丢了你都不知道去哪里找它[doge],0,0,0
69e48de6000000001401a00d,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈[笑哭R]去附近热点视频里找,-1,-1,-1
69e4a568000000001401882c,69e4551e000000001f005895,强势|被超越者,强势,被超越者,所以可以有专门用于遛狗的机器人[doge]这不需求就来了,4,4,0
69e4a5bc0000000014019807,69e4551e000000001f005895,强势|被超越者,强势,被超越者,机器人可以导航，可以语音和人沟通。别的不说，导盲犬的功能即将被具身智能机器人取代,4,4,0
69e4ba7f000000001401d811,69e4551e000000001f005895,强势|被超越者,强势,被超越者,那很好，有跑步动力了,0,0,0
69e4bc87000000001401b823,69e4551e000000001f005895,强势|被超越者,强势,被超越者,估计陪着陪着你就可以上国际比赛为国争光了,24,24,0
69e4bcd8000000001401cc30,69e4551e000000001f005895,强势|被超越者,强势,被超越者,佛系马拉松跑出短跑竞技的味道,0,0,0
69e70e64000000001401a409,69e4551e000000001f005895,强势|被超越者,强势,被超越者,可以买狗型的，已经很成熟了,15,15,1
69e4899a0000000014019020,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈[笑哭R]形容很到位,9,9,1
69e4c8a7000000001401e80a,69e4551e000000001f005895,强势|被超越者,强势,被超越者,[doge]卖给中东，创造外汇,-1,-1,-1
69e4c8ee000000001401ac20,69e4551e000000001f005895,强势|被超越者,强势,被超越者,战场上不用人形机器人，用宇树的轮足狗。,-1,-1,-1
69e4f0d8000000001401e820,69e4551e000000001f005895,强势|被超越者,强势,被超越者,那种应用最好的应该是轮足的机器狗，人形其实只是炫技用的[doge],-1,-1,-1
69e5bc76000000001401d81e,69e4551e000000001f005895,强势|被超越者,强势,被超越者,加上🔫，城市战，完全没有问题,6,6,0
69e5f5870000000014018c0d,69e4551e000000001f005895,强势|被超越者,强势,被超越者,有生之年我们应该是可以看到星球大战的呢,-1,-1,-1
69e4c2de000000001401d809,69e4551e000000001f005895,强势|被超越者,强势,被超越者,这玩意真难说研发面向哪个方面，上半身那个壳特别耐摔，转弯不减速猛冲，跟个人形炸弹一样[捂脸R]机械骨架暴露在外面的比这个好看，但是摔一下一地零件直接爆装备。,-1,-1,-1
69e5bf38000000001401a426,69e4551e000000001f005895,强势|被超越者,强势,被超越者,裁判跟工程师。,10,10,0
69ef64d5000000002a03355a,69e4551e000000001f005895,强势|被超越者,强势,被超越者,"They are lazy beings instead they abuse their robot to do for them. The West may make a case into the UN ""No robot rights""",8,8,0
69e48a00000000001401a42b,69e4551e000000001f005895,强势|被超越者,强势,被超越者,嗐～咱是造物主,-1,-1,-1
69e4898d000000001401a815,69e4551e000000001f005895,强势|被超越者,强势,被超越者,[捂脸R]不在一个层面上应该 他们要跑超级马拉松,0,0,0
69e48d2d000000001401b024,69e4551e000000001f005895,强势|被超越者,强势,被超越者,参考终结者T1000这个就是原型机[捂脸R][捂脸R],-1,-1,-1
69e4d72a000000001401981a,69e4551e000000001f005895,强势|被超越者,强势,被超越者,解放台湾了,-1,-1,-1
69e49255000000001401cc23,69e4551e000000001f005895,强势|被超越者,强势,被超越者,你得注明一下，不是新国标电车[嘻嘻R],35,35,0
69e48e32000000001401ac11,69e4551e000000001f005895,强势|被超越者,强势,被超越者,没有，时速30左右，毕竟50分钟跑完全程,0,0,0
69e48e49000000001401a802,69e4551e000000001f005895,强势|被超越者,强势,被超越者,差不多[捂脸R] 我感觉还要快,0,0,0
69e45932000000001401cc25,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈哈哈哈哈我无情的嘲笑了一下,9,9,1
69e47abf000000001401d81b,69e4551e000000001f005895,强势|被超越者,强势,被超越者,闪电⚡是第一名[暗中观察R],-1,-1,-1
69e48777000000001401ac0e,69e4551e000000001f005895,强势|被超越者,强势,被超越者,可说呗[捂脸R]输给它我也认了,12,12,1
69e4877f000000001401a81f,69e4551e000000001f005895,强势|被超越者,强势,被超越者,人类记录 哈哈哈[笑哭R],-1,-1,-1
69e5bd35000000001401a016,69e4551e000000001f005895,强势|被超越者,强势,被超越者,童年最大的阴影没有之一[抓狂R],-1,-1,-1
69e48f5d0000000014018c14,69e4551e000000001f005895,强势|被超越者,强势,被超越者,更本追不上,0,0,0
69e4c142000000001401a426,69e4551e000000001f005895,强势|被超越者,强势,被超越者,那算法太复杂[笑哭R],-1,-1,-1
69e4dbe4000000001401b02e,69e4551e000000001f005895,强势|被超越者,强势,被超越者,我意思是它绝对赢不了哈哈哈哈哈哈，因为会有人绊倒它[捂脸R][捂脸R][捂脸R][捂脸R],0,0,0
69e5fec5000000001401a809,69e4551e000000001f005895,强势|被超越者,强势,被超越者,以现在的技术应该达不到，现在好多机器人还自己往栏杆上撞呢。,-1,-1,-1
69e826f90000000014013804,69e4551e000000001f005895,强势|被超越者,强势,被超越者,让它了解一下人类社会的险恶[偷笑R],-1,-1,-1
69e5087a000000001401c819,69e4551e000000001f005895,强势|被超越者,强势,被超越者,48分钟二十公里[笑哭R]我觉得人应该没那么快,0,0,0
69e568a8000000001401dc0e,69e4551e000000001f005895,强势|被超越者,强势,被超越者,已经打破人类记录了[赞R],-1,-1,-1
69e823730000000014019822,69e4551e000000001f005895,强势|被超越者,强势,被超越者,它们这应该是类人跑记录的创造者。,0,0,0
69e493f9000000001401c00c,69e4551e000000001f005895,强势|被超越者,强势,被超越者,主要问题不是电量，而是散热,-1,-1,-1
69e49411000000001401a026,69e4551e000000001f005895,强势|被超越者,强势,被超越者,问题开始有深度了,-1,-1,-1
69e4b8bd000000001401b804,69e4551e000000001f005895,强势|被超越者,强势,被超越者,除非都是直线，这条路是训练了很久才不会卡壳,-1,-1,-1
69e4d879000000001401e030,69e4551e000000001f005895,强势|被超越者,强势,被超越者,错 电机过热就会慢或者动作不协调 严重直接摔  跟人一样也会累 也需要补给（补给干冰降温）,-1,-1,-1
69e5bd61000000001401ac04,69e4551e000000001f005895,强势|被超越者,强势,被超越者,你先了解一下 再发表言论,12,12,1
69e49d43000000001401a412,69e4551e000000001f005895,强势|被超越者,强势,被超越者,是什么梗，为什么这么多这种评论[笑哭R],-1,-1,-1
69e49e1f000000001401e434,69e4551e000000001f005895,强势|被超越者,强势,被超越者,可能章若楠跑步姿势比较奇怪,0,0,0
69e49edb0000000014019836,69e4551e000000001f005895,强势|被超越者,强势,被超越者,章若楠有一部剧跑步姿势就和这个一样，很搞笑，之前就火过一段时间,0,0,0
69e4a0fa000000001401d822,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈哈，章跑步就这个姿势,0,0,0
69e48f540000000014018814,69e4551e000000001f005895,强势|被超越者,强势,被超越者,密密麻麻[捂脸R]明年会不会就是这个场景,-1,-1,-1
69e4a74c000000001401cc27,69e4551e000000001f005895,强势|被超越者,强势,被超越者,跑步特化型,0,0,0
69e5bd8c0000000014019821,69e4551e000000001f005895,强势|被超越者,强势,被超越者,就单这一个功能你能看见而已,-1,-1,-1
69e70d08000000001401881d,69e4551e000000001f005895,强势|被超越者,强势,被超越者,也不是，中间有在跑道上跳舞，练武术的,0,0,0
69e48f35000000001401dc14,69e4551e000000001f005895,强势|被超越者,强势,被超越者,换个头型涂装就终结者，10个朝你跑过来，害怕不？100个呢[doge],-1,-1,-1
69e495690000000014019404,69e4551e000000001f005895,强势|被超越者,强势,被超越者,同一条赛道，人机分离,-1,-1,-1
69e822da0000000014019406,69e4551e000000001f005895,强势|被超越者,强势,被超越者,可能只有细犬之类的能跑，但是耐力比不过机器人了吧。,-1,-1,-1
69e494ea000000001401e00e,69e4551e000000001f005895,强势|被超越者,强势,被超越者,孩子别听是恶评[doge],40,40,1
69e49562000000001401981c,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈 有个评论太绝了[捂脸R],-1,-1,-1
69e495cf000000001401a81b,69e4551e000000001f005895,强势|被超越者,强势,被超越者,起点出发的时候见到了,-1,-1,-1
69e49acf000000001401dc32,69e4551e000000001f005895,强势|被超越者,强势,被超越者,手拿着奶瓶[偷笑R],18,18,1
69e4a6a7000000001401d824,69e4551e000000001f005895,强势|被超越者,强势,被超越者,那个mini的后来跑到脚底板冒烟了，被救护了一下继续跑的[笑哭R],0,0,0
69e487da0000000014019000,69e4551e000000001f005895,强势|被超越者,强势,被超越者,[微笑R][微笑R][微笑R]反正我们终点见到了 在领奖台上,-1,-1,-1
69e4923a000000001401b83e,69e4551e000000001f005895,强势|被超越者,强势,被超越者,比世界纪录快七八分钟,-1,-1,-1
69e7877b0000000014018807,69e4551e000000001f005895,强势|被超越者,强势,被超越者,哈哈哈 神评 都是人才[捂脸R],-1,-1,-1
69e4c363000000001401e440,69e4551e000000001f005895,强势|被超越者,强势,被超越者,中欧机器人ETF 最高点买的，买了之后，就一直跌，最近快要回本了[哭惹R],-1,-1,-1
69e4d764000000001401e01f,69e4551e000000001f005895,强势|被超越者,强势,被超越者,刷了一个后狂被推送[doge],-1,-1,-1
