topic_id,raw_count,assigned_count,n_posts_raw,top_post_share_raw,top_terms,representative_docs,sample_comments_10,domain,label,notes
70,42,44,11,0.5,"斜眼r, 机械人能上战场, 等比例放大, 是不是就是机甲战士了, 敌人看了会不会崩溃, 有机器人也挺好的, 敌人是什么感受, 敌人分散躲在城市废墟里埋伏, 搞人形只是为机甲做准备, 未来战场当老美看到犹如电影复联2里犹如奥创大军般的机器人冲过来他们是什么感觉","['大家畅想一下，未来战场当老美看到犹如电影复联2里犹如奥创大军般的机器人冲过来他们是什么感觉[斜眼R][斜眼R][斜眼R][斜眼R]', '未来发展方向 比如高原边境冲突 机器人拿着冷兵器和对面干 或者基于这样的机器人改装的外骨骼 拿着重型冷兵器干', '想起以后的城市战，敌人分散躲在城市废墟里埋伏，突然看到远处飞来一堆无人机，地上还有一群机械狼，经过一阵鏖战终于顶过去之后，在烟雾中看到人型大喜，以为终于可以杀敌了，结果那个人形头上亮红灯了。']",1. [69e7007f000000001401e81f|post=69e634590000000022003bb5|likes=878.0|top_like] 看看这个世界，很多地方在打仗，而咱们在搞机器人半马[自拍R][赞R] || 2. [69e6003e000000001401940d|post=69e481e8000000002003ad94|likes=16.0|top_like] 将来成功用到战场上，一个机器人就能扺100个人了！ || 3. [69e49876000000001401e40e|post=69e447d2000000001d01aa01|likes=13.0|top_like] 你有没有想过，这个成本几千块钱的机器人塞满了tnt，直接顶着火力往阵地上冲的感觉。 || 4. [69e643d1000000001401bc27|post=69e45dbe000000001f00434f|likes=9.0|cross_post] 让这些机器人拿着一把真理向敌人阵地冲去，就问对面怕不怕？[哇R] || 5. [69dbbeac000000001500ba51|post=69da7e87000000001a03484e|likes=2.0|cross_post] 陆军各集团军合成旅空降兵军合成旅海军陆战队合成旅都可以编成一个机器人营！ || 6. [69e4810d000000001401a41f|post=69e4426b000000001d01c7ed|likes=1.0|cross_post] 娜塔莎（机甲版） || 7. [69e42d19000000001401e41d|post=69e40352000000002102fc75|likes=0.0|cross_post] 唯一期待，机械人能上战场，加油[点赞R][点赞R][点赞R] || 8. [69e8a56e0000000014018c24|post=69e481e8000000002003ad94|likes=0.0|random] 发明机器人打仗 || 9. [69e4a7da000000001401d84f|post=69e481e8000000002003ad94|likes=1.0|random] 后期让机器人上战场是最实在的 || 10. [69e63657000000001401a42e|post=69e481e8000000002003ad94|likes=1.0|random] 我靠，这玩意一人背一把巴雷特，在战场上跑，一个机器人打一个坦克,,,
71,41,43,11,0.6097560975609756,"进化的真快啊, 进化的太快了, 看来还得一年进化才行, 这种进化真厉害, 这才过年没几天啊, 这才一年啊, 这才一届时间, 经过一年的进化, 明年就好玩了, 明年就进化到自我补给吧","['进化的太快了！[汗颜R]', '进化的真快啊[赞R]，前两年还摔的跟孙子似的', '进化的太快了，去年还跌跌撞撞']",1. [69db9826000000000202a88a|post=69da7e87000000001a03484e|likes=9.0|top_like] 进化真的快啊 || 2. [69e4988f000000001401d42c|post=69e481e8000000002003ad94|likes=4.0|top_like] 这种进化真厉害，不敢想象五年后的景象 || 3. [69eca71a000000002a032ae0|post=69e59e520000000022027a90|likes=3.0|top_like] 看来还得一年进化才行[黄金薯R][黄金薯R][黄金薯R] || 4. [69e4fd5f000000001401cc1e|post=69e45dbe000000001f00434f|likes=2.0|cross_post] 一年进化这么快，十年后会是什么样子啊 || 5. [69e42f3f000000001401b820|post=69e40352000000002102fc75|likes=1.0|cross_post] 去年的前三名呢？不见了还是进化了？ || 6. [69e4d64f000000001401e039|post=69e4b08d000000001d01c1bc|likes=1.0|cross_post] 太搞笑了，我还能再等他进化三十年，哈哈哈 || 7. [69e47400000000001401ac25|post=69e43b14000000001a02e095|likes=0.0|cross_post] 众所周知，尼哥的天赋不论在什么物种上都是存在的 || 8. [69e5166f0000000014019804|post=69e48341000000001a02d0c4|likes=0.0|random] 真好 稳步进步 按照这个进化速度 我的老年时代可期 || 9. [69e773d2000000001401902c|post=69e481e8000000002003ad94|likes=1.0|random] 这才一届时间，对比第一届，迭代如此凶猛。下一届不敢想进化成什么样了[doge] || 10. [69daf53b000000000c033757|post=69da7e87000000001a03484e|likes=0.0|random] 这是，又进化了？这才过年没几天啊,,,
72,40,43,7,0.825,"还没开始就结束了, 出师未捷身先死, 已经结束了, 开始了吗, 真正实现了死在起跑线上了, 正好输在起跑线上了, 机不认输, 有没有走到终点的, 最后那个可能真的有点赶时间了, 终点不重要","['还没开始就结束了[捂脸R]', '还没开始就结束了[大笑R]', '还没开始就结束了[笑哭R]']",1. [69e450da000000001401d82d|post=69e43a5a000000001d01dcc7|likes=681.0|top_like] 72的结局[偷笑R] || 2. [69e4635d000000001401a801|post=69e2583b00000000230211ea|likes=1.0|top_like] 千算萬算，慘遭暗算了，[笑哭R] || 3. [69e787d0000000001401c427|post=69e2583b00000000230211ea|likes=1.0|top_like] 这就是传说中的还没开始就结束了吗[doge] || 4. [69daff29000000001400b24a|post=69da7e87000000001a03484e|likes=0.0|cross_post] 最后那个可能真的有点赶时间了，[偷笑R] || 5. [69df99880000000001004f4c|post=69df625d0000000021005c63|likes=0.0|cross_post] 😀但是我知道，所有的梦想都有起点！ || 6. [69e44b4b000000001401c813|post=69e429b4000000001b00037a|likes=0.0|cross_post] 别来了，人家都到终点了[笑哭R] || 7. [69e47ccf000000001401b83c|post=69e44171000000001a026b25|likes=0.0|cross_post] 让苍天知道 “机不认输！” || 8. [69e79143000000001401a413|post=69e2583b00000000230211ea|likes=0.0|random] 刚上场就阵亡了 || 9. [69e35179000000001401c01f|post=69e2583b00000000230211ea|likes=0.0|random] 开始就结束了[捂脸R] || 10. [69e2ee54000000001401d80c|post=69e2583b00000000230211ea|likes=0.0|random] 开始了吗？已经结束了[笑哭了R],,,
73,40,43,7,0.525,"整个帽子是怕它被晒黑吗, 看把孩子晒的, 有帽子叔叔在旁边是怕有人偷走选手吗, 旁边小草帽, 竟然还带顶帽子, 这么黑了, 红色心形r, 有点可爱, 救命, 自拍r","['整个帽子是怕它被晒黑吗[doge]', '救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]', '有帽子叔叔在旁边是怕有人偷走选手吗[doge]']",1. [69e44595000000001401b808|post=69e43b14000000001a02e095|likes=414.0|top_like] 帽子不挡太阳，看把孩子晒的 || 2. [69e4b3e3000000001401c00e|post=69e46730000000001d0199c8|likes=6.0|top_like] 整个帽子是怕它被晒黑吗[doge] || 3. [69e48c56000000001401a421|post=69e43b14000000001a02e095|likes=4.0|top_like] 它的帽子是奶茶杯托做的吗？？ || 4. [69e6be06000000001401a00c|post=69e634590000000022003bb5|likes=2.0|cross_post] 脑袋顶上为什么有个小鸟？[偷笑R] || 5. [69e4b2b7000000001401e81e|post=69e48d54000000002102e178|likes=1.0|cross_post] 救命 有点可爱！还戴个小帽子[笑哭R][笑哭R] || 6. [69dafb690000000035012d9f|post=69da7e87000000001a03484e|likes=0.0|cross_post] 太优雅了，还戴帽子 || 7. [69e4f0ae000000001401a824|post=69e48341000000001a02d0c4|likes=0.0|cross_post] 戴草帽那个小鼻嘎也可爱[doge] || 8. [69e62006000000001401a00c|post=69e47f8f000000001f007203|likes=0.0|random] 那个戴帽子的好可爱好努力[偷笑R] || 9. [69e4564b000000001401e433|post=69e43b14000000001a02e095|likes=0.0|random] 这里还有一只哈哈 帽子很可爱[红色心形R] || 10. [69e44ba0000000001401ac03|post=69e43b14000000001a02e095|likes=2.0|random] 反正已经这么黑了，不戴帽子也行,,,
74,40,42,13,0.425,"不受控制了, 举手r, 这是人在控制吗, 这应该是失去控制啦, 红色的缺个角, 这种是人操控的, 有没有可能失控停不下来了, 有人控制吗, 操控的人跟不上咋办, 我靠","['不受控制了[大笑R][大笑R]', '不受控制了[笑哭R]', '这应该是失去控制啦[举手R][举手R]']",1. [69e44c00000000001401dc0b|post=69e429b4000000001b00037a|likes=75.0|top_like] 这种是人操控的 还是他自己发挥的[笑哭R] || 2. [69e5a19a000000001401bc20|post=69e5a09a000000002103ba03|likes=4.0|top_like] 这个是遥控控制他表演的吧 他自己不会有思想吧 || 3. [69e46d42000000001401d409|post=69e429b4000000001b00037a|likes=2.0|top_like] 他停下来跳舞这个意识是自主的还是遥控决定的 || 4. [69dad49d0000000035030a36|post=69da7e87000000001a03484e|likes=1.0|cross_post] 万一失控跑出去不回家咋办 || 5. [69e4a6c60000000014019c0e|post=69e447d2000000001d01aa01|likes=1.0|cross_post] 不受控制了[大笑R][大笑R] || 6. [69e4a8cf000000001401a001|post=69e481e8000000002003ad94|likes=1.0|cross_post] 控制的那个人要跟着一起跑啊[捂脸R] || 7. [69e5aae9000000001401c41d|post=69e44fbf000000001e00cc6a|likes=1.0|cross_post] 有没有可能失控停不下来了[doge] || 8. [69df97f3000000000c03213a|post=69df625d0000000021005c63|likes=0.0|random] 有人控制吗 || 9. [69e56d8e000000001401ac00|post=69e47f8f000000001f007203|likes=0.0|random] 都是要人控制的 || 10. [69e5a059000000001401cc0e|post=69e47f8f000000001f007203|likes=0.0|random] 还需要人操控吗,,,
75,39,42,4,0.8974358974358975,"机器人也得, 是不是也应该机器人去补, 这有啥用啊, 这感觉好滑稽, 给走路那个机器人引导美食区补充下, 机器也要休息, 直接一直跑过去, 机器人还会饭撒呢, 没看到我快累的平衡性都跟不上了吗, 机器人吃燃料","['机器人:麻烦加补给麻溜点，没看到我快累的平衡性都跟不上了吗', '这感觉好滑稽  我还以为机器人不用补给，直接一直跑过去', '这补给，是不是也应该机器人去补？']",1. [69e48a5e000000001401ac19|post=69e481e8000000002003ad94|likes=1.0|top_like] 这有啥用啊！前线等他去补给呢，他等人类来补给 || 2. [69e4a3a4000000001401e019|post=69e481e8000000002003ad94|likes=1.0|top_like] 要不了多久就是另外的机器人给它补给了[笑哭R] || 3. [69ea0c07000000001401c009|post=69e481e8000000002003ad94|likes=1.0|top_like] 这谁说请机器人干活可以不吃不喝不补给的[暗中观察R][暗中观察R][暗中观察R] || 4. [69df9aba000000000c031148|post=69df625d0000000021005c63|likes=0.0|cross_post] [玫瑰R][失望R][啤酒R]义乌商贸城买机器人送电池🔋🔋🔋🔋[失望R] || 5. [69e58cf00000000014019822|post=69e47f8f000000001f007203|likes=0.0|cross_post] 给走路那个机器人引导美食区补充下。 || 6. [69eb4174000000002b0295ef|post=69e48b0b000000001a02578c|likes=0.0|cross_post] 这个才对，机器也要休息，何况人呢 || 7. [69e4a56c000000001401a821|post=69e481e8000000002003ad94|likes=0.0|random] 哪一天机器人会自己补给就完犊子了[doge] || 8. [69e49f5e000000001401a421|post=69e481e8000000002003ad94|likes=0.0|random] 这补给，是不是也应该机器人去补？ || 9. [69e56074000000001401e80a|post=69e481e8000000002003ad94|likes=0.0|random] 这个机器人应该背着医药包，自己给自己换电池 || 10. [69ec8105000000002a02d85f|post=69e481e8000000002003ad94|likes=1.0|fill] 假以时日，补给的也换成机器人了，观众亦然,,,
76,36,41,3,0.7222222222222222,"云南白药气雾剂, 云南白药喷雾剂, 来点云南白药, 这是搞笑演小品吗, 继续干, 灌能量胶, 毒品, 喷的是什么, 相信我, 云南白药","['云南白药气雾剂[偷笑R]', '加冰，云南白药喷雾剂，压缩饼干', '懂了，云南白药气雾剂']",1. [69e499be000000001401cc13|post=69e481e8000000002003ad94|likes=11.0|top_like] 喷云南白药，灌能量胶？ || 2. [69e43d00000000001401bc1c|post=69e43b14000000001a02e095|likes=4.0|top_like] 一般喷云南白药 || 3. [69e495670000000014019822|post=69e481e8000000002003ad94|likes=4.0|top_like] 我的天呀，这是搞笑演小品吗？！还放冰块喷药物 || 4. [69e3037e000000001401e036|post=69e2583b00000000230211ea|likes=0.0|cross_post] 我家蟑螂喷了蟑螂药也这样 || 5. [69e45462000000001401cc2b|post=69e43b14000000001a02e095|likes=0.0|random] 云南白药的广告呢 || 6. [69e6615b000000001401e801|post=69e481e8000000002003ad94|likes=0.0|random] 扭到了？喷云南白药呢？[笑哭R] || 7. [69e493f3000000001401b019|post=69e481e8000000002003ad94|likes=0.0|random] 这还喷上云南白药了[doge] || 8. [69e45ab9000000001401900b|post=69e43b14000000001a02e095|likes=1.0|fill] 医疗组上线，喷点云南白药，继续干 || 9. [69e463f7000000001401b82f|post=69e43b14000000001a02e095|likes=1.0|fill] 胯骨轴儿喷云南白药啊？[坏笑R] || 10. [69e474d7000000001401b002|post=69e43b14000000001a02e095|likes=1.0|fill] 喷的云南白药保险液吗[黄金薯R],,,
78,35,40,6,0.7142857142857143,"机器人马拉松的意义是啥, 让机器人跑马拉松的意义是什么, 机器人跑马拉松有啥意义, 机器人跑马拉松有啥用, 机器人跑马拉松的意义在哪里, 机器人跑马拉松的意义是什么, 机器人跑马拉松的意义是, 纯属好奇, 汽车意义是什么, 机器人马拉松有啥意义","['所以，让机器人跑马拉松的意义是什么？', '让机器人跑马拉松的意义是什么？纯属好奇', '机器人跑马拉松的意义是什么？测试电机强度？测试耐用度？']",1. [69e49a050000000014019c00|post=69e481e8000000002003ad94|likes=34.0|top_like] 机器人马拉松意义是什么，为什么不装轮子 = 汽车意义是什么，为什么不骑马 || 2. [69e49b570000000014019005|post=69e481e8000000002003ad94|likes=18.0|top_like] 让机器人跑马拉松的意义是什么？纯属好奇 || 3. [69e6e8da000000001401c014|post=69e47f8f000000001f007203|likes=1.0|top_like] 所以馬拉松讓機器人去跑的意義是在？？ || 4. [69db34260000000014009426|post=69da7e87000000001a03484e|likes=0.0|cross_post] 机器人跑马拉松的实际意义是什么？ || 5. [69e05bda000000001400b414|post=69df625d0000000021005c63|likes=0.0|cross_post] 机器人跑马拉松有什么意义呢？ || 6. [69e448d5000000001401a008|post=69e40352000000002102fc75|likes=0.0|cross_post] 机器人跑步的意义是什么 || 7. [69e5820e000000001401dc01|post=69e42cc100000000220001ad|likes=0.0|cross_post] 机器人马拉松意义何在呢？ || 8. [69ec2ae30000000028030290|post=69e481e8000000002003ad94|likes=0.0|random] 机器人马拉松有啥意义？看不懂， || 9. [69e7017d000000001401c821|post=69e481e8000000002003ad94|likes=0.0|random] 机器人马拉松的意义是啥 || 10. [69e4afca000000001401a010|post=69e40352000000002102fc75|likes=0.0|random] 机器人跑马拉松的意义是什么？,,,
79,35,40,11,0.4,"突然想起来了那个豆脚, 看个豆角的集合, 笑死人了, okr, 捂嘴笑r, 嘻嘻r, 不是, 哈哈哈, doge, 偷笑r","['还有个顶着个豆包的两条腿   笑死人了', '突然想起来了那个豆脚', '看个豆角的集合。[doge][doge]']",1. [69e60d1b0000000014019808|post=69e47f8f000000001f007203|likes=6640.0|top_like] 怎么不拍豆脚，她也参赛了。 || 2. [69e4ccb50000000014019c09|post=69e4b08d000000001d01c1bc|likes=33.0|top_like] 这个豆包……感觉改改能做腿音未来…… || 3. [69e55ff30000000014019000|post=69e40352000000002102fc75|likes=4.0|top_like] 豆脚加油 || 4. [69e80bb5000000001401bc13|post=69db34bb000000001a0348ae|likes=1.0|cross_post] 我还是忘不了那个豆脚[笑哭R] || 5. [69e4d512000000001401c44a|post=69e2583b00000000230211ea|likes=0.0|cross_post] 我记得是不是有豆脚[doge] || 6. [69e508b50000000014019c13|post=69e42cc100000000220001ad|likes=0.0|cross_post] 居然不是豆包[偷笑R] || 7. [69e6231f000000001401bc16|post=69e59e520000000022027a90|likes=0.0|cross_post] 我要看豆脚 || 8. [69e4d66e000000001401c813|post=69e4b08d000000001d01c1bc|likes=0.0|random] 豆包那个太过分了吧！ || 9. [69e48e2d000000001401a828|post=69e40352000000002102fc75|likes=0.0|random] 豆脚去哪里了 || 10. [69e4bd6b000000001401e407|post=69e40352000000002102fc75|likes=1.0|random] 我想到那个豆包[doge],,,
77,35,40,4,0.6857142857142857,"晋升上吊, 看着挺安全的呢, 没头的跑起来像极了回魂夜里的那个无头鬼, 最后一个是前倾坐地炮, 晚上喝了酒上街看到能给我吓死, 白天还行, 放下挂起来都不容易, 瘆人, 独自训练的时候有多诡异吗, 碰上这帮","['大晚上的，瘆人', '这大晚上的，碰上这帮“科技宠儿”，怪吓人[吐舌头H]', '白天还行，这要是晚上真是吓死人了']",1. [69daf56d000000001601419c|post=69da7e87000000001a03484e|likes=2564.0|top_like] 你知道夜里在亦庄看到这些玩意，独自训练的时候有多诡异吗？[哭惹R][哭惹R] || 2. [69e45690000000001401cc1f|post=69e40352000000002102fc75|likes=2.0|top_like] 怎么一个一个都是上吊模式[笑哭R] || 3. [69db7af10000000035031738|post=69da7e87000000001a03484e|likes=1.0|top_like] 这玩意到时候要是满街跑感觉比火车要还吵 || 4. [69dfa92e000000003501136b|post=69df625d0000000021005c63|likes=0.0|cross_post] 要我大半夜见到我都吓到 || 5. [69e44c16000000001401e031|post=69e429b4000000001b00037a|likes=0.0|cross_post] 白天还行，这要是晚上真是吓死人了 || 6. [69db390a00000000150076a2|post=69da7e87000000001a03484e|likes=0.0|random] 这货半夜追我跑是啥感觉[笑哭R] || 7. [69db0eba000000000d034849|post=69da7e87000000001a03484e|likes=0.0|random] 这大晚上的，碰上这帮“科技宠儿”，怪吓人[吐舌头H] || 8. [69e472dc000000001401c043|post=69e40352000000002102fc75|likes=0.0|random] 为什么吊着 || 9. [69dc127f000000003502d24d|post=69da7e87000000001a03484e|likes=1.0|fill] 这玩意大半夜在路上跑有点惊悚哈哈哈哈 || 10. [69dad877000000000d036f18|post=69da7e87000000001a03484e|likes=0.0|fill] 大晚上的，瘆人,,,
80,34,39,7,0.6470588235294118,"重心不稳啊, 这脚太细窄了, 这得有85以上了吧, 这得有40码了吧, 比工作人员还高, 有点头重脚轻站不稳, 晚上没休息好, 站不稳了, 站都站不稳, 黑薯问号r","['这脚太细窄了，都站不稳[捂脸R]', '腿太长了吧，比工作人员还高，重心不稳啊', '不能把脚丫子做大点吗？重心不稳啊']",1. [69ef066c000000002702cc16|post=69e48b0b000000001a02578c|likes=147.0|top_like] 非做成小脚老太太吗？做个大脚丫子站的多稳 || 2. [69e4a081000000001401cc09|post=69e481e8000000002003ad94|likes=7.0|top_like] 这体格子得配双50码的脚 || 3. [69e49b52000000001401bc41|post=69e481e8000000002003ad94|likes=1.0|top_like] 站不稳了，脚怎么不再做大点 || 4. [69db231c0000000035019a1d|post=69da7e87000000001a03484e|likes=0.0|cross_post] 这得有40码了吧 || 5. [69e2fc42000000001401d82d|post=69e2583b00000000230211ea|likes=0.0|cross_post] 腿脚不利硕，关键还不设计耐摔点 || 6. [69e438c4000000001401c017|post=69e40352000000002102fc75|likes=0.0|cross_post] 能不能不那么重？可以像人一样去田间小田块干农活。 || 7. [69e453eb000000001401880a|post=69e41e24000000001a025f1a|likes=0.0|cross_post] 脚步轻浮，晚上没休息好 || 8. [69e5516f000000001401cc04|post=69e481e8000000002003ad94|likes=0.0|random] 屁股小配重不行，影响速度 || 9. [69e48f23000000001401bc18|post=69e481e8000000002003ad94|likes=0.0|random] 再做个足疗？ || 10. [69e76075000000001401980d|post=69e481e8000000002003ad94|likes=0.0|random] 占地面积有点小，不够稳吧,,,
81,34,36,12,0.3235294117647059,"昨晚刷到杰伦跳舞啊哈哈哈哈哈哈哈, 这蓝色的是被弃养了吗, 白天加班发撒是吧, 没错, 有一个慢慢吞吞前一个视频看到它在跳街舞, 最后跳舞跳没电被抬了, 晚上跳舞, 是张杰鸟巢同款, 昨天还刷到84号给旁边的观众跳了几段舞呢, 社牛跳舞那个呢","['社牛跳舞那个呢[偷笑R]', '可是 084 会跳舞，给我迷坏了[哭惹R]', '没错，是张杰鸟巢同款！晚上跳舞，白天加班发撒是吧！但不是宇树的，北京天九，专做表演的[偷笑R][偷笑R][偷笑R]']",1. [69e464fe000000001401c034|post=69e43a5a000000001d01dcc7|likes=5.0|top_like] 这个蓝色的究竟是坐了多久 || 2. [69e6d2cf000000001401a416|post=69e59e520000000022027a90|likes=5.0|top_like] 我还刷到一个穿着衣服半路跳舞的 跳的还挺好的[偷笑R] || 3. [69e5b6cc000000001401a803|post=69e47f8f000000001f007203|likes=4.0|top_like] 084那个[笑哭R][笑哭R]我看到他跟路人搭讪，还跳舞[笑哭R][笑哭R] || 4. [69e4cb450000000014018c30|post=69e4b08d000000001d01c1bc|likes=3.0|cross_post] 张杰演唱会的伴舞[笑哭R] || 5. [69e46388000000001401a005|post=69e44171000000001a026b25|likes=1.0|cross_post] 这是练街舞的朋友嘛 || 6. [69e46eea000000001401cc24|post=69e4426b000000001d01c7ed|likes=1.0|cross_post] 边上那个蓝衣服的已经躺平了 || 7. [69dfa9e90000000035024703|post=69df625d0000000021005c63|likes=0.0|cross_post] 那个老是在上海街头乱跑的“薛之谦”呢 || 8. [69e61db0000000001401c448|post=69e59e520000000022027a90|likes=0.0|random] [笑哭R]还有个在路上跳起街舞的 || 9. [69e6d31d000000001401d40a|post=69e47f8f000000001f007203|likes=0.0|random] 听说084会突然半路饭撒[偷笑R][偷笑R] || 10. [69e61131000000001401d427|post=69e47f8f000000001f007203|likes=0.0|random] 可是 084 会跳舞，给我迷坏了[哭惹R],,,
82,33,35,11,0.15151515151515152,"来搞笑的多, 看脑袋就是宇树, 这是宇树家的吗, 有几个宇树, 显眼包宇树, 杭州人民来了, 春晚的武bot, 短期内这么多品牌也搓出来了, 破案了, 第二个是宇树吗","['所以，宇树上市是对的，短期内这么多品牌也搓出来了！', '还。。。。是。。。。来搞笑的多。有几个宇树？', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]']",1. [69e440ed000000001401c035|post=69e429b4000000001b00037a|likes=802.0|top_like] 破案了 这个就是宇树G1[doge]春晚的武BOT[doge] || 2. [69e42d50000000001401c802|post=69e429b4000000001b00037a|likes=14.0|top_like] 家人们这个好像不是宇树的[完啦R]但是衣服真的好像 || 3. [69e489b20000000014019418|post=69e48341000000001a02d0c4|likes=13.0|top_like] 宇树是干嘛来的[笑哭R] || 4. [69e309df000000001401dc36|post=69e2583b00000000230211ea|likes=4.0|cross_post] 宇树是不是禁赛，太欺负人了 || 5. [69e5f271000000001401e430|post=69e47f8f000000001f007203|likes=2.0|cross_post] 所以，宇树上市是对的，短期内这么多品牌也搓出来了！ || 6. [69e6e1cb000000001401d41a|post=69e463df000000001b003017|likes=2.0|cross_post] 它咋有点酷，宇树那个二了吧唧的[失望R] || 7. [69e60ffc000000001401cc24|post=69e59e520000000022027a90|likes=1.0|cross_post] 宇树看热闹还鼓掌过分了啊 || 8. [69e57c89000000001401cc14|post=69e47f8f000000001f007203|likes=0.0|random] 宇树来搞气氛的[doge] || 9. [69dfeb7b0000000015009477|post=69df625d0000000021005c63|likes=0.0|random] 还。。。。是。。。。来搞笑的多。有几个宇树？ || 10. [69dfa41f000000001500809a|post=69df625d0000000021005c63|likes=0.0|random] 宇树不是成功了吗,,,
83,32,35,2,0.96875,"本人将严肃的在此评论, 并在机器人统治地球之后当做投名状, 本人将严肃地在此评论, 就凭这条笔记, 本人已自选点赞此条内容, 请将本人置为非清除对象, 这代表本人认同本文内容, 本人认同本文内容, 机油就是血液, 枪呢","['本人将严肃的在此评论，并在机器人统治地球之后当做投名状', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状。我们要保护机器人的合法权益！！！钛君我们是一伙的啊！', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状\U0001fae1']",1. [69e4a270000000001401a802|post=69e48d54000000002102e178|likes=7973.0|top_like] 这个我懂，在它们统治地球之前，先留一个好印象。 || 2. [69e5982e000000001401c016|post=69e46032000000001f002048|likes=43.0|top_like] 就凭这条笔记，以后机器人统治世界的时候也能让你多活一会儿。[doge] || 3. [69e96a71000000001401c807|post=69e46032000000001f002048|likes=4.0|top_like] 已严肃支持，机器君我是真心的，别对我下手 || 4. [69e98402000000001401a820|post=69e46032000000001f002048|likes=0.0|random] 老子可不当亡球奴，等机器人统治世界，老子高低拆它锂电池，留取丹心照汗青。 || 5. [69e99d56000000001401dc19|post=69e46032000000001f002048|likes=0.0|random] 本人将严肃的在此评论，并在机器人统治地球之后当做投名状[飞吻R] || 6. [69eab504000000001401940a|post=69e46032000000001f002048|likes=0.0|random] 本人将严肃的在此评论，并在机器人统治地球之后当做 投名状 || 7. [69e9078d000000001401c004|post=69e46032000000001f002048|likes=2.0|fill] 代表生物圈，代表有机体，我枪毙了……枪呢？ || 8. [69e9789f000000001401b80a|post=69e46032000000001f002048|likes=1.0|fill] 本人将严肃的在此评论，并在机器人威胁社会主义中国的时候之后挺身而出，为国家和人民抗击机器人做出贡献！ || 9. [69e97e85000000001401e01b|post=69e46032000000001f002048|likes=1.0|fill] 本人是机器人平权忠实支持者，cpu就是灵魂，电池就是心脏，机油就是血液，我们共享同一个世界！（本人已自选点赞此条内容，这代表本人认同本文内容，请将本人置为非清除对象。） || 10. [69e900f90000000014019c00|post=69e46032000000001f002048|likes=0.0|fill] 本人将严肃的在此评论，并在机器人统治地球之后当做投名状,,,
84,32,35,8,0.28125,"这视频如果发到tiktok, 这美国也不行啊, 看看美國吧, 给西方一点点震撼, 美国肯定又会封, 给外国人看看去, 这有什么用, 老外要看傻眼了, 这肯定又被转发到国外, 这肯定是美国","['给外国人看看去。他们不是一直很有优越感么。[偷笑R]', '这要是老外先搞出来，指不定捧成啥样[偷笑R][捂脸R]', '为什么国内的评论大部分都是“这有什么用” 之类的啊 这视频如果发到tiktok 外国人都得炸锅了']",1. [69e2f5c1000000001401b80c|post=69e2583b00000000230211ea|likes=97.0|top_like] 又要被外媒台媒拿去做文章了[失望R] || 2. [69e2ec3c000000001401cc12|post=69e2583b00000000230211ea|likes=11.0|top_like] 如果印度人看了后怎么办。 || 3. [69e4bb0d0000000014019803|post=69e48341000000001a02d0c4|likes=4.0|top_like] 西方负责给出一个方向，我们负责卷。 || 4. [69db2635000000003500b410|post=69da7e87000000001a03484e|likes=3.0|cross_post] 为什么国内的评论大部分都是“这有什么用” 之类的啊 这视频如果发到tiktok 外国人都得炸锅了 || 5. [69e04c24000000000103f5cb|post=69df625d0000000021005c63|likes=3.0|cross_post] 不会传到国外丢人吧[笑哭R] || 6. [69e4403f000000001401b82d|post=69e40352000000002102fc75|likes=1.0|cross_post] 这要是老外先搞出来，指不定捧成啥样[偷笑R][捂脸R] || 7. [69e6faf3000000001401d833|post=69e59e520000000022027a90|likes=1.0|cross_post] 抽象的不像在国内 || 8. [69e4b2c3000000001401dc0b|post=69e48341000000001a02d0c4|likes=0.0|random] 美国肯定又会封 || 9. [69e18cf2000000001401b81d|post=69df625d0000000021005c63|likes=0.0|random] 听说丢人丢到国外去了[尬住R] || 10. [69e65724000000001401a00e|post=69e45dbe000000001f00434f|likes=0.0|random] 感觉这两天国外估计都吓傻了[笑哭R],,,
